id,created_date,water_pH,TDS,water_temp
182037,2023-01-26 15:01:00,7.6,251,25.13
182038,2023-01-26 15:01:00,7.6,251,25.13
182040,2023-01-26 15:01:00,7.6,249,25.13
182041,2023-01-26 15:01:00,7.45,248,25.13
182042,2023-01-26 15:01:00,7.11,251,25.13
182052,2023-01-26 15:03:00,7.6,248,25.13
182056,2023-01-26 15:03:00,7.09,249,25.13
182058,2023-01-26 15:03:00,6.59,249,25.13
182062,2023-01-26 15:03:00,7.52,251,25.13
182063,2023-01-26 15:03:00,7.3,249,25.13
182064,2023-01-26 15:03:00,7.6,246,25.13
182065,2023-01-26 15:03:00,7.39,249,25.13
182067,2023-01-26 15:04:00,7.26,249,25.13
182068,2023-01-26 15:04:00,7.6,251,25.13
182071,2023-01-26 15:04:00,7.6,249,25.13
182072,2023-01-26 15:05:00,7.58,248,25.13
182073,2023-01-26 15:05:00,7.28,249,25.13
182075,2023-01-26 15:05:00,7.43,244,25.13
182079,2023-01-26 15:08:00,7.58,251,25.13
182080,2023-01-26 15:08:00,7.47,249,25.13
182081,2023-01-26 15:08:00,7.6,249,25.13
182086,2023-01-26 15:08:00,7.22,248,25.13
182089,2023-01-26 15:08:00,7.24,248,25.13
182092,2023-01-26 15:09:00,7.3,253,25.13
182100,2023-01-26 15:10:00,7.28,248,25.13
182110,2023-01-26 15:12:00,7.6,246,25.13
182113,2023-01-26 15:12:00,7.6,249,25.13
182114,2023-01-26 15:12:00,7.15,246,25.13
182115,2023-01-26 15:12:00,7.6,249,25.13
182117,2023-01-26 15:12:00,7.34,248,25.13
182122,2023-01-26 15:13:00,7.6,249,25.13
182125,2023-01-26 15:13:00,7.32,248,25.13
182127,2023-01-26 15:13:00,7.07,251,25.13
182130,2023-01-26 15:14:00,7.6,248,25.13
182131,2023-01-26 15:14:00,7.26,249,25.13
182135,2023-01-26 15:15:00,7.32,249,25.13
182136,2023-01-26 15:15:00,7.52,249,25.13
182137,2023-01-26 15:15:00,7.6,249,25.13
182141,2023-01-26 15:15:00,7.26,249,25.13
182142,2023-01-26 15:16:00,7.6,249,25.13
182144,2023-01-26 15:16:00,7.15,251,25.13
182147,2023-01-26 15:16:00,7.6,246,25.13
182148,2023-01-26 15:16:00,7.6,246,25.19
182150,2023-01-26 15:16:00,7.28,246,25.13
182151,2023-01-26 15:16:00,7.58,248,25.13
182153,2023-01-26 15:16:00,7.28,248,25.13
182158,2023-01-26 15:17:00,7.6,249,25.19
182161,2023-01-26 15:18:00,7.6,253,25.19
182162,2023-01-26 15:18:00,7.6,249,25.13
182163,2023-01-26 15:18:00,7.6,249,25.13
182167,2023-01-26 15:18:00,7.6,248,25.13
182170,2023-01-26 15:19:00,7.6,249,25.19
182172,2023-01-26 15:19:00,7.6,249,25.13
182174,2023-01-26 15:19:00,7.15,251,25.13
182183,2023-01-26 15:20:00,7.28,248,25.19
182184,2023-01-26 15:20:00,7.6,249,25.19
182185,2023-01-26 15:20:00,7.24,246,25.13
182188,2023-01-26 15:20:00,7.26,253,25.19
182191,2023-01-26 15:20:00,6.85,251,25.13
182193,2023-01-26 15:20:00,7.6,251,25.13
182194,2023-01-26 15:21:00,7.6,253,25.13
182196,2023-01-26 15:21:00,7.28,249,25.13
182203,2023-01-26 15:21:00,7.6,249,25.19
182206,2023-01-26 15:21:00,7.52,248,25.19
182207,2023-01-26 15:21:00,7.22,248,25.19
182209,2023-01-26 15:21:00,6.53,248,25.19
182212,2023-01-26 15:22:00,7.22,248,25.19
182213,2023-01-26 15:22:00,7.3,249,25.19
182214,2023-01-26 15:22:00,7.26,251,25.19
182217,2023-01-26 15:22:00,7.34,248,25.19
182223,2023-01-26 15:22:00,7.41,249,25.19
182224,2023-01-26 15:22:00,7.6,253,25.13
182225,2023-01-26 15:22:00,7.6,251,25.13
182227,2023-01-26 15:23:00,7.56,249,25.13
182233,2023-01-26 15:23:00,7.56,248,25.19
182235,2023-01-26 15:23:00,6.53,251,25.19
182247,2023-01-26 15:23:00,7.15,253,25.19
182251,2023-01-26 15:24:00,7.6,249,25.19
182252,2023-01-26 15:24:00,6.7,251,25.19
182256,2023-01-26 15:24:00,7.6,246,25.19
182257,2023-01-26 15:24:00,7.24,249,25.19
182260,2023-01-26 15:24:00,7.6,249,25.19
182264,2023-01-26 15:25:00,7.6,246,25.19
182268,2023-01-26 15:25:00,7.6,248,25.19
182270,2023-01-26 15:26:00,7.22,249,25.19
182271,2023-01-26 15:26:00,7.6,251,25.19
182274,2023-01-26 15:26:00,7.0,248,25.19
182275,2023-01-26 15:26:00,7.26,251,25.19
182277,2023-01-26 15:26:00,7.26,253,25.19
182282,2023-01-26 15:27:00,7.6,248,25.19
182283,2023-01-26 15:27:00,7.26,249,25.25
182285,2023-01-26 15:27:00,7.6,249,25.19
182287,2023-01-26 15:27:00,6.94,251,25.19
182288,2023-01-26 15:27:00,7.6,248,25.19
182289,2023-01-26 15:27:00,7.6,249,25.19
182295,2023-01-26 15:28:00,7.6,249,25.19
182298,2023-01-26 15:28:00,7.3,249,25.19
182303,2023-01-26 15:28:00,7.15,251,25.25
182305,2023-01-26 15:28:00,7.45,252,25.25
182306,2023-01-26 15:28:00,7.52,248,25.19
182308,2023-01-26 15:28:00,7.26,248,25.25
182313,2023-01-26 15:29:00,7.49,254,25.19
182314,2023-01-26 15:29:00,7.26,251,25.19
182322,2023-01-26 15:29:00,7.22,251,25.19
182323,2023-01-26 15:29:00,7.6,251,25.19
182324,2023-01-26 15:30:00,7.07,249,25.19
182331,2023-01-26 15:30:00,7.6,253,25.19
182333,2023-01-26 15:30:00,7.6,249,25.19
182335,2023-01-26 15:30:00,7.17,253,25.19
182337,2023-01-26 15:31:00,7.6,251,25.19
182350,2023-01-26 15:32:00,7.47,253,25.19
182353,2023-01-26 15:32:00,7.24,249,25.25
182355,2023-01-26 15:32:00,7.6,249,25.19
182360,2023-01-26 15:32:00,7.47,251,25.19
182363,2023-01-26 15:32:00,7.6,249,25.19
182372,2023-01-26 15:33:00,7.34,249,25.19
182373,2023-01-26 15:33:00,7.6,249,25.19
182374,2023-01-26 15:33:00,6.77,251,25.25
182375,2023-01-26 15:33:00,7.6,248,25.25
182376,2023-01-26 15:33:00,7.04,249,25.25
182385,2023-01-26 15:34:00,7.49,248,25.25
182388,2023-01-26 15:34:00,7.22,248,25.25
182391,2023-01-26 15:35:00,7.17,251,25.25
182392,2023-01-26 15:35:00,7.52,249,25.25
182395,2023-01-26 15:35:00,7.32,248,25.25
182399,2023-01-26 15:35:00,7.6,249,25.25
182400,2023-01-26 15:35:00,7.19,251,25.25
182403,2023-01-26 15:35:00,7.19,251,25.25
182406,2023-01-26 15:36:00,7.15,252,25.25
182409,2023-01-26 15:36:00,7.3,252,25.25
182410,2023-01-26 15:36:00,7.58,251,25.25
182411,2023-01-26 15:36:00,7.28,249,25.25
182417,2023-01-26 15:36:00,7.6,251,25.19
182431,2023-01-26 15:37:00,7.58,251,25.25
182434,2023-01-26 15:37:00,7.45,251,25.19
182435,2023-01-26 15:37:00,7.6,249,25.19
182437,2023-01-26 15:37:00,7.09,248,25.19
182439,2023-01-26 15:37:00,7.6,248,25.19
182440,2023-01-26 15:38:00,7.17,252,25.19
182441,2023-01-26 15:38:00,7.32,248,25.19
182448,2023-01-26 15:38:00,7.43,252,25.25
182450,2023-01-26 15:38:00,7.6,251,25.19
182451,2023-01-26 15:38:00,7.6,249,25.25
182452,2023-01-26 15:38:00,7.6,248,25.25
182455,2023-01-26 15:39:00,7.17,253,25.19
182457,2023-01-26 15:39:00,7.28,251,25.25
182459,2023-01-26 15:39:00,7.52,251,25.19
182461,2023-01-26 15:39:00,7.6,251,25.25
182462,2023-01-26 15:39:00,7.6,252,25.19
182463,2023-01-26 15:39:00,7.47,251,25.19
182464,2023-01-26 15:39:00,6.87,249,25.25
182467,2023-01-26 15:40:00,7.6,251,25.19
182468,2023-01-26 15:40:00,7.6,252,25.25
182469,2023-01-26 15:40:00,7.58,253,25.19
182477,2023-01-26 15:41:00,7.6,249,25.25
182478,2023-01-26 15:41:00,7.6,254,25.25
182479,2023-01-26 15:41:00,7.6,251,25.19
182484,2023-01-26 15:42:00,7.28,251,25.25
182485,2023-01-26 15:42:00,6.77,251,25.25
182494,2023-01-26 15:42:00,7.54,252,25.25
182500,2023-01-26 15:43:00,7.6,249,25.25
182501,2023-01-26 15:43:00,7.6,251,25.25
182502,2023-01-26 15:43:00,6.72,251,25.19
182503,2023-01-26 15:43:00,7.52,251,25.25
182508,2023-01-26 15:43:00,7.6,249,25.25
182518,2023-01-26 15:44:00,7.6,248,25.25
182520,2023-01-26 15:44:00,7.6,248,25.25
182525,2023-01-26 15:45:00,7.6,249,25.25
182526,2023-01-26 15:45:00,7.45,249,25.19
182530,2023-01-26 15:45:00,7.6,249,25.25
182532,2023-01-26 15:45:00,7.04,251,25.25
182539,2023-01-26 15:46:00,6.98,256,25.25
182541,2023-01-26 15:46:00,7.6,249,25.25
182543,2023-01-26 15:46:00,7.28,248,25.25
182547,2023-01-26 15:46:00,7.28,251,25.25
182549,2023-01-26 15:46:00,7.6,249,25.25
182550,2023-01-26 15:46:00,7.49,252,25.25
182552,2023-01-26 15:46:00,7.6,249,25.25
182553,2023-01-26 15:46:00,7.32,249,25.25
182555,2023-01-26 15:47:00,7.32,252,25.25
182561,2023-01-26 15:47:00,7.26,249,25.25
182567,2023-01-26 15:47:00,7.54,252,25.25
182569,2023-01-26 15:47:00,6.94,251,25.25
182573,2023-01-26 15:48:00,7.6,252,25.25
182574,2023-01-26 15:48:00,7.54,251,25.25
182575,2023-01-26 15:48:00,7.6,249,25.31
182583,2023-01-26 15:48:00,7.6,249,25.31
182588,2023-01-26 15:48:00,7.28,251,25.31
182590,2023-01-26 15:49:00,7.34,252,25.25
182591,2023-01-26 15:49:00,7.37,249,25.31
182593,2023-01-26 15:49:00,7.0,252,25.25
182595,2023-01-26 15:51:00,7.6,252,25.25
182597,2023-01-26 15:51:00,7.6,251,25.25
182599,2023-01-26 15:51:00,7.78,252,25.25
182600,2023-01-26 15:51:00,8.49,252,25.25
182628,2023-01-26 15:53:00,6.77,254,25.31
182632,2023-01-26 15:54:00,7.45,252,25.25
182636,2023-01-26 15:54:00,7.49,256,25.25
182640,2023-01-26 15:54:00,7.6,251,25.25
182643,2023-01-26 15:55:00,7.56,252,25.25
182644,2023-01-26 15:55:00,7.6,252,25.25
182648,2023-01-26 15:55:00,7.6,252,25.25
182650,2023-01-26 15:55:00,7.32,252,25.31
182655,2023-01-26 15:56:00,7.6,252,25.31
182659,2023-01-26 15:56:00,7.11,251,25.25
182663,2023-01-26 15:56:00,7.37,252,25.31
182664,2023-01-26 15:56:00,7.47,252,25.31
182666,2023-01-26 15:56:00,7.6,252,25.25
182673,2023-01-26 15:57:00,7.58,252,25.31
182675,2023-01-26 15:57:00,7.26,252,25.31
182678,2023-01-26 15:58:00,7.26,251,25.25
182679,2023-01-26 15:58:00,7.6,249,25.31
182681,2023-01-26 15:58:00,7.32,252,25.31
182684,2023-01-26 15:58:00,7.13,251,25.25
182687,2023-01-26 15:59:00,7.32,252,25.31
182691,2023-01-26 15:59:00,7.6,252,25.31
182694,2023-01-26 15:59:00,7.58,251,25.31
182696,2023-01-26 15:59:00,7.6,254,25.31
182697,2023-01-26 15:59:00,7.6,251,25.31
182698,2023-01-26 16:00:00,7.39,254,25.31
182699,2023-01-26 16:00:00,7.19,252,25.31
182701,2023-01-26 16:00:00,6.94,252,25.25
182703,2023-01-26 16:00:00,7.6,251,25.31
182704,2023-01-26 16:00:00,7.54,252,25.25
182705,2023-01-26 16:00:00,7.6,252,25.25
182706,2023-01-26 16:01:00,7.26,254,25.25
182707,2023-01-26 16:01:00,7.6,256,25.25
182708,2023-01-26 16:01:00,7.3,251,25.31
182713,2023-01-26 16:01:00,7.6,252,25.31
182714,2023-01-26 16:01:00,7.49,254,25.31
182717,2023-01-26 16:01:00,7.6,254,25.31
182721,2023-01-26 16:02:00,6.98,254,25.31
182723,2023-01-26 16:02:00,7.64,256,25.31
182724,2023-01-26 16:02:00,7.6,252,25.31
182725,2023-01-26 16:02:00,7.6,252,25.31
182726,2023-01-26 16:02:00,7.41,252,25.31
182727,2023-01-26 16:02:00,7.6,251,25.31
182731,2023-01-26 16:02:00,6.83,252,25.31
182732,2023-01-26 16:02:00,7.43,251,25.31
182735,2023-01-26 16:02:00,7.09,254,25.31
182737,2023-01-26 16:03:00,7.15,254,25.31
182742,2023-01-26 16:03:00,7.6,254,25.31
182743,2023-01-26 16:03:00,6.68,251,25.31
182744,2023-01-26 16:03:00,7.24,254,25.31
182745,2023-01-26 16:03:00,7.6,256,25.31
182746,2023-01-26 16:03:00,7.17,256,25.31
182747,2023-01-26 16:03:00,7.6,252,25.31
182749,2023-01-26 16:03:00,7.6,251,25.25
182750,2023-01-26 16:04:00,7.52,254,25.31
182755,2023-01-26 16:04:00,7.32,252,25.31
182757,2023-01-26 16:05:00,7.52,254,25.31
182763,2023-01-26 16:05:00,7.43,252,25.31
182767,2023-01-26 16:06:00,7.47,252,25.31
182774,2023-01-26 16:06:00,7.19,252,25.31
182775,2023-01-26 16:06:00,7.17,254,25.31
182778,2023-01-26 16:06:00,7.58,252,25.31
182783,2023-01-26 16:07:00,7.19,252,25.31
182784,2023-01-26 16:07:00,7.6,256,25.31
182789,2023-01-26 16:08:00,7.49,252,25.31
182798,2023-01-26 16:08:00,7.47,252,25.31
182804,2023-01-26 16:09:00,7.02,254,25.31
182805,2023-01-26 16:09:00,7.6,254,25.31
182807,2023-01-26 16:10:00,7.58,252,25.31
182812,2023-01-26 16:10:00,6.87,252,25.31
182817,2023-01-26 16:11:00,7.26,252,25.31
182818,2023-01-26 16:11:00,7.26,252,25.31
182825,2023-01-26 16:11:00,7.17,252,25.31
182828,2023-01-26 16:11:00,7.11,252,25.31
182832,2023-01-26 16:12:00,7.24,254,25.31
182833,2023-01-26 16:12:00,7.17,252,25.31
182835,2023-01-26 16:12:00,7.6,254,25.31
182839,2023-01-26 16:12:00,7.15,252,25.31
182842,2023-01-26 16:12:00,7.3,254,25.31
182844,2023-01-26 16:13:00,7.39,252,25.38
182847,2023-01-26 16:13:00,7.58,254,25.31
182848,2023-01-26 16:13:00,7.6,254,25.31
182850,2023-01-26 16:13:00,6.87,254,25.31
182853,2023-01-26 16:14:00,7.6,252,25.31
182858,2023-01-26 16:15:00,6.53,256,25.31
182859,2023-01-26 16:15:00,7.6,252,25.31
182860,2023-01-26 16:15:00,7.13,256,25.31
182861,2023-01-26 16:15:00,7.22,256,25.31
182866,2023-01-26 16:16:00,7.6,252,25.31
182871,2023-01-26 16:16:00,6.98,256,25.31
182876,2023-01-26 16:16:00,7.28,254,25.31
182877,2023-01-26 16:16:00,7.52,254,25.31
182879,2023-01-26 16:17:00,7.6,254,25.31
182881,2023-01-26 16:17:00,7.56,252,25.31
182882,2023-01-26 16:17:00,7.19,254,25.31
182883,2023-01-26 16:17:00,7.6,254,25.38
182885,2023-01-26 16:17:00,7.6,254,25.31
182886,2023-01-26 16:17:00,6.92,252,25.31
182888,2023-01-26 16:17:00,7.6,254,25.31
182889,2023-01-26 16:18:00,7.58,252,25.31
182894,2023-01-26 16:18:00,7.6,256,25.31
182897,2023-01-26 16:18:00,7.6,256,25.38
182900,2023-01-26 16:19:00,7.6,256,25.31
182901,2023-01-26 16:19:00,7.52,259,25.31
182906,2023-01-26 16:19:00,7.11,256,25.31
182907,2023-01-26 16:20:00,7.58,254,25.31
182915,2023-01-26 16:20:00,7.17,254,25.31
182916,2023-01-26 16:20:00,7.6,254,25.38
182918,2023-01-26 16:21:00,7.6,256,25.38
182919,2023-01-26 16:21:00,7.15,256,25.38
182921,2023-01-26 16:21:00,7.6,254,25.31
182923,2023-01-26 16:21:00,7.19,254,25.31
182929,2023-01-26 16:22:00,7.6,252,25.31
182931,2023-01-26 16:22:00,7.43,254,25.31
182936,2023-01-26 16:22:00,7.52,256,25.31
182937,2023-01-26 16:22:00,7.13,256,25.31
182939,2023-01-26 16:22:00,7.6,259,25.31
182946,2023-01-26 16:23:00,7.58,254,25.38
182947,2023-01-26 16:23:00,7.17,256,25.38
182951,2023-01-26 16:23:00,7.6,259,25.38
182954,2023-01-26 16:23:00,7.58,256,25.38
182956,2023-01-26 16:23:00,7.6,256,25.31
182963,2023-01-26 16:24:00,7.22,259,25.38
182965,2023-01-26 16:25:00,7.6,254,25.31
182966,2023-01-26 16:25:00,7.6,256,25.31
182967,2023-01-26 16:25:00,7.54,259,25.31
182970,2023-01-26 16:25:00,7.52,256,25.38
182971,2023-01-26 16:25:00,7.3,256,25.31
182984,2023-01-26 16:27:00,7.58,256,25.31
182987,2023-01-26 16:28:00,7.6,252,25.31
182988,2023-01-26 16:28:00,6.55,252,25.31
182989,2023-01-26 16:28:00,7.52,254,25.31
182998,2023-01-26 16:30:00,7.58,254,25.31
182999,2023-01-26 16:30:00,7.54,254,25.38
183001,2023-01-26 16:31:00,7.6,259,25.31
183002,2023-01-26 16:31:00,7.6,254,25.31
183009,2023-01-26 16:32:00,7.07,261,25.31
183010,2023-01-26 16:32:00,7.22,254,25.31
183012,2023-01-26 16:32:00,7.22,261,25.31
183013,2023-01-26 16:32:00,7.13,256,25.31
183014,2023-01-26 16:32:00,7.6,256,25.31
183016,2023-01-26 16:32:00,7.6,254,25.31
183021,2023-01-26 16:33:00,7.15,256,25.38
183031,2023-01-26 16:33:00,7.3,254,25.31
183032,2023-01-26 16:33:00,7.52,259,25.38
183033,2023-01-26 16:33:00,7.3,261,25.31
183036,2023-01-26 16:34:00,7.45,256,25.31
183037,2023-01-26 16:34:00,7.6,259,25.31
183039,2023-01-26 16:34:00,7.58,256,25.31
183040,2023-01-26 16:35:00,7.6,256,25.38
183041,2023-01-26 16:35:00,6.57,259,25.38
183048,2023-01-26 16:36:00,7.19,261,25.38
183050,2023-01-26 16:36:00,7.26,259,25.31
183053,2023-01-26 16:36:00,7.19,256,25.38
183055,2023-01-26 16:37:00,7.49,259,25.38
183056,2023-01-26 16:37:00,7.6,256,25.38
183064,2023-01-26 16:38:00,7.28,256,25.38
183065,2023-01-26 16:38:00,7.56,259,25.31
183070,2023-01-26 16:38:00,7.6,261,25.38
183071,2023-01-26 16:38:00,7.6,256,25.38
183075,2023-01-26 16:39:00,7.6,254,25.38
183077,2023-01-26 16:39:00,7.49,261,25.38
183083,2023-01-26 16:40:00,7.6,256,25.38
183090,2023-01-26 16:40:00,7.24,254,25.38
183091,2023-01-26 16:41:00,7.17,259,25.38
183093,2023-01-26 16:41:00,7.24,256,25.38
183097,2023-01-26 16:41:00,7.13,256,25.38
183098,2023-01-26 16:41:00,7.19,254,25.38
183100,2023-01-26 16:41:00,7.24,259,25.38
183101,2023-01-26 16:41:00,7.19,256,25.38
183107,2023-01-26 16:42:00,7.17,259,25.38
183110,2023-01-26 16:42:00,7.6,259,25.38
183118,2023-01-26 16:42:00,7.6,259,25.38
183121,2023-01-26 16:43:00,7.58,256,25.38
183127,2023-01-26 16:43:00,7.6,259,25.38
183130,2023-01-26 16:43:00,7.6,256,25.38
183131,2023-01-26 16:43:00,7.6,256,25.38
183136,2023-01-26 16:44:00,7.58,259,25.38
183140,2023-01-26 16:44:00,7.49,259,25.31
183142,2023-01-26 16:45:00,7.13,259,25.31
183143,2023-01-26 16:45:00,7.6,256,25.38
183144,2023-01-26 16:45:00,7.6,256,25.38
183149,2023-01-26 16:46:00,7.17,254,25.38
183150,2023-01-26 16:46:00,7.58,259,25.38
183152,2023-01-26 16:47:00,7.54,259,25.38
183154,2023-01-26 16:47:00,7.02,256,25.38
183155,2023-01-26 16:47:00,7.3,254,25.38
183156,2023-01-26 16:47:00,7.6,256,25.38
183158,2023-01-26 16:47:00,7.22,256,25.38
183161,2023-01-26 16:48:00,7.17,256,25.38
183165,2023-01-26 16:48:00,7.24,256,25.38
183167,2023-01-26 16:48:00,7.39,256,25.38
183168,2023-01-26 16:49:00,7.6,256,25.38
183173,2023-01-26 16:50:00,7.26,254,25.38
183174,2023-01-26 16:50:00,7.6,256,25.38
183182,2023-01-26 16:51:00,7.6,256,25.38
183183,2023-01-26 16:51:00,7.37,256,25.38
183185,2023-01-26 16:51:00,7.32,256,25.38
183187,2023-01-26 16:51:00,7.24,259,25.38
183188,2023-01-26 16:51:00,7.39,259,25.38
183192,2023-01-26 16:51:00,7.6,259,25.38
183195,2023-01-26 16:52:00,7.22,259,25.38
183198,2023-01-26 16:52:00,7.6,256,25.38
183199,2023-01-26 16:52:00,7.6,259,25.38
183200,2023-01-26 16:52:00,7.6,261,25.38
183201,2023-01-26 16:52:00,7.6,261,25.38
183202,2023-01-26 16:52:00,7.19,262,25.38
183210,2023-01-26 16:52:00,7.24,261,25.38
183212,2023-01-26 16:53:00,7.32,259,25.38
183214,2023-01-26 16:53:00,7.6,259,25.38
183216,2023-01-26 16:53:00,7.47,259,25.38
183221,2023-01-26 16:53:00,7.6,259,25.38
183222,2023-01-26 16:53:00,7.6,259,25.38
183223,2023-01-26 16:53:00,7.15,259,25.38
183227,2023-01-26 16:53:00,7.49,261,25.38
183229,2023-01-26 16:54:00,7.56,261,25.38
183231,2023-01-26 16:54:00,6.98,261,25.38
183237,2023-01-26 16:55:00,7.26,262,25.38
183242,2023-01-26 16:55:00,7.6,259,25.38
183243,2023-01-26 16:56:00,7.6,256,25.38
183244,2023-01-26 16:56:00,7.32,259,25.38
183249,2023-01-26 16:56:00,7.13,261,25.38
183250,2023-01-26 16:56:00,7.3,256,25.38
183254,2023-01-26 16:56:00,7.58,259,25.38
183256,2023-01-26 16:56:00,7.6,256,25.38
183260,2023-01-26 16:57:00,7.52,261,25.38
183261,2023-01-26 16:57:00,7.6,254,25.38
183263,2023-01-26 16:57:00,7.39,256,25.38
183264,2023-01-26 16:57:00,7.6,256,25.38
183265,2023-01-26 16:57:00,7.6,259,25.38
183271,2023-01-26 16:57:00,7.52,256,25.38
183272,2023-01-26 16:57:00,7.6,259,25.38
183274,2023-01-26 16:57:00,7.6,259,25.38
183275,2023-01-26 16:57:00,6.68,256,25.38
183277,2023-01-26 16:58:00,7.47,259,25.38
183279,2023-01-26 16:58:00,7.6,259,25.38
183283,2023-01-26 16:58:00,7.6,256,25.38
183284,2023-01-26 16:58:00,7.52,259,25.38
183286,2023-01-26 16:58:00,7.24,259,25.38
183289,2023-01-26 16:59:00,7.6,259,25.38
183292,2023-01-26 16:59:00,7.13,256,25.38
183295,2023-01-26 17:00:00,7.13,259,25.38
183296,2023-01-26 17:00:00,7.15,256,25.38
183297,2023-01-26 17:00:00,7.09,259,25.38
183301,2023-01-26 17:01:00,7.6,259,25.38
183304,2023-01-26 17:01:00,7.6,259,25.38
183308,2023-01-26 17:01:00,7.6,256,25.38
183312,2023-01-26 17:01:00,7.3,259,25.38
183317,2023-01-26 17:02:00,7.3,259,25.38
183323,2023-01-26 17:03:00,7.02,261,25.38
183324,2023-01-26 17:03:00,7.6,256,25.38
183325,2023-01-26 17:03:00,7.22,261,25.38
183326,2023-01-26 17:03:00,7.58,256,25.38
183328,2023-01-26 17:03:00,7.22,259,25.38
183332,2023-01-26 17:04:00,7.37,256,25.38
183333,2023-01-26 17:04:00,7.24,256,25.38
183338,2023-01-26 17:05:00,7.17,259,25.38
183339,2023-01-26 17:05:00,7.6,259,25.38
183340,2023-01-26 17:05:00,7.6,259,25.38
183341,2023-01-26 17:05:00,7.6,256,25.38
183345,2023-01-26 17:06:00,7.19,261,25.38
183346,2023-01-26 17:06:00,7.56,261,25.38
183347,2023-01-26 17:06:00,7.19,259,25.38
183351,2023-01-26 17:06:00,7.15,256,25.38
183352,2023-01-26 17:06:00,7.04,256,25.38
183354,2023-01-26 17:06:00,7.6,259,25.38
183355,2023-01-26 17:06:00,7.6,256,25.38
183360,2023-01-26 17:06:00,6.81,259,25.38
183361,2023-01-26 17:07:00,7.47,256,25.38
183367,2023-01-26 17:07:00,7.17,259,25.38
183369,2023-01-26 17:07:00,7.24,259,25.38
183373,2023-01-26 17:07:00,7.6,259,25.38
183374,2023-01-26 17:07:00,7.19,259,25.38
183375,2023-01-26 17:07:00,7.32,256,25.38
183382,2023-01-26 17:08:00,7.41,259,25.38
183385,2023-01-26 17:08:00,7.17,259,25.38
183390,2023-01-26 17:08:00,7.22,261,25.38
183391,2023-01-26 17:08:00,6.59,262,25.38
183394,2023-01-26 17:09:00,7.41,264,25.38
183395,2023-01-26 17:09:00,7.6,259,25.38
183396,2023-01-26 17:09:00,7.6,261,25.38
183398,2023-01-26 17:09:00,7.6,261,25.38
183400,2023-01-26 17:09:00,7.6,259,25.38
183403,2023-01-26 17:10:00,7.6,256,25.38
183409,2023-01-26 17:10:00,7.6,259,25.38
183410,2023-01-26 17:11:00,7.26,259,25.38
183411,2023-01-26 17:11:00,7.6,261,25.38
183417,2023-01-26 17:12:00,7.6,259,25.38
183419,2023-01-26 17:12:00,7.15,261,25.38
183423,2023-01-26 17:12:00,7.6,259,25.38
183424,2023-01-26 17:12:00,7.58,259,25.38
183425,2023-01-26 17:13:00,7.6,256,25.38
183437,2023-01-26 17:14:00,7.37,256,25.38
183438,2023-01-26 17:15:00,7.47,261,25.38
183439,2023-01-26 17:15:00,6.83,261,25.38
183441,2023-01-26 17:16:00,6.57,259,25.38
183443,2023-01-26 17:16:00,7.6,259,25.38
183444,2023-01-26 17:16:00,7.6,261,25.38
183445,2023-01-26 17:17:00,7.15,261,25.38
183448,2023-01-26 17:17:00,7.6,261,25.38
183449,2023-01-26 17:18:00,7.6,261,25.38
183450,2023-01-26 17:18:00,7.34,259,25.38
183452,2023-01-26 17:18:00,7.24,261,25.38
183463,2023-01-26 17:21:00,7.45,256,25.38
183468,2023-01-26 17:22:00,7.6,259,25.38
183471,2023-01-26 17:23:00,7.6,261,25.38
183472,2023-01-26 17:23:00,7.04,261,25.38
183473,2023-01-26 17:23:00,7.6,259,25.38
183474,2023-01-26 17:23:00,7.24,259,25.38
183475,2023-01-26 17:24:00,7.39,256,25.38
183480,2023-01-26 17:25:00,7.43,261,25.38
183481,2023-01-26 17:25:00,7.56,259,25.38
183484,2023-01-26 17:26:00,7.6,259,25.38
183486,2023-01-26 17:27:00,7.3,259,25.38
183488,2023-01-26 17:27:00,7.6,262,25.38
183491,2023-01-26 17:27:00,7.58,262,25.38
183493,2023-01-26 17:27:00,7.41,259,25.38
183495,2023-01-26 17:27:00,7.22,259,25.38
183513,2023-01-26 17:28:00,7.6,261,25.38
183515,2023-01-26 17:29:00,7.26,261,25.38
183532,2023-01-26 17:31:00,7.24,262,25.38
183535,2023-01-26 17:31:00,7.28,261,25.38
183540,2023-01-26 17:32:00,7.24,259,25.38
183542,2023-01-26 17:32:00,7.6,261,25.38
183544,2023-01-26 17:32:00,7.6,261,25.38
183547,2023-01-26 17:32:00,7.49,261,25.38
183548,2023-01-26 17:32:00,7.6,261,25.44
183549,2023-01-26 17:32:00,7.28,261,25.38
183553,2023-01-26 17:33:00,7.28,262,25.38
183556,2023-01-26 17:33:00,7.6,259,25.38
183557,2023-01-26 17:33:00,7.19,259,25.38
183558,2023-01-26 17:33:00,7.6,261,25.38
183559,2023-01-26 17:34:00,7.17,261,25.38
183560,2023-01-26 17:34:00,6.81,259,25.38
183564,2023-01-26 17:35:00,7.37,256,25.38
183566,2023-01-26 17:35:00,7.6,259,25.38
183568,2023-01-26 17:35:00,6.7,261,25.38
183570,2023-01-26 17:36:00,7.58,256,25.38
183574,2023-01-26 17:36:00,6.75,259,25.38
183579,2023-01-26 17:37:00,7.58,261,25.38
183581,2023-01-26 17:37:00,7.6,261,25.38
183582,2023-01-26 17:37:00,7.6,262,25.38
183585,2023-01-26 17:37:00,7.3,262,25.38
